dnmf_L0,MU_L0,dnmf_L1,MU_L1,dnmf_L2,MU_L2
63168.87890625,162722.82389684676,35264.19140625,89919.82266437222,35089.734375,65290.8234224773
63152.9921875,162709.32534907505,35248.73046875,89889.70119979755,35088.9375,65284.27827994723
63138.40234375,162695.72642478158,35233.75390625,89859.687754123,35088.4453125,65277.75711359083
63122.66015625,162682.02770580965,35219.12890625,89829.78225824893,35088.0234375,65271.25996891187
63108.32421875,162668.23005312012,35204.2421875,89799.98464850329,35087.53125,65264.78690060617
63093.08984375,162654.334605739,35190.515625,89770.29486634026,35087.1484375,65258.33797448303
63079.3046875,162640.34277494406,35177.05859375,89740.71285799237,35086.6875,65251.913269597026
63064.7109375,162626.25623337273,35163.87890625,89711.2385740795,35086.1796875,65245.512880599505
63051.46875,162612.07689906645,35150.96875,89681.87196917947,35085.81640625,65239.13692032443
63036.92578125,162597.80691477165,35138.41015625,89652.61300135996,35085.3359375,65232.7855226147
63023.76953125,162583.44862305987,35125.890625,89623.46163167736,35084.88671875,65226.458845399895
63010.0078125,162569.00453800452,35114.57421875,89594.41782364213,35084.41796875,65220.15707402947
62996.734375,162554.47731421137,35104.00390625,89565.48154265275,35084.0,65213.88042486371
62982.4375,162539.86971400998,35093.40234375,89536.6527554025,35083.5390625,65207.62914911996
62969.0234375,162525.18457354905,35082.91796875,89507.93142925818,35082.9140625,65201.403536967184
